qewr,qerwr,asdfsa,2022-07-08 00:36:54.570416979 UTC,adsfasfdsafawefewa
time,x,y,z
37958921786,-888,-64,414
37963921786,-896,-61,392
37968921786,-901,-62,385
37973921786,-900,-63,392
37978921786,-892,-62,389
37983921786,-895,-65,383
37988921786,-897,-61,381
37993921786,-897,-65,384
37998921786,-895,-71,388
38003921786,-894,-66,394
38008921786,-896,-68,391
38013921786,-898,-67,390
38018921786,-902,-69,386
38023921786,-899,-65,388
38028921786,-899,-65,392
38033921786,-899,-64,389
38036414464,-896,-65,391
38041414464,-891,-61,396
38046414464,-890,-62,398
38051414464,-894,-65,398
38056414464,-892,-68,400
38061414464,-888,-67,397
38066414464,-893,-64,396
38071414464,-889,-66,395
38076414464,-889,-67,396
38081414464,-890,-67,392
38086414464,-892,-64,395
38091414464,-891,-67,389
38096414464,-892,-62,391
38101414464,-892,-64,387
38106414464,-892,-66,389
38111414464,-892,-66,392
38116414464,-892,-65,389
38121414464,-892,-64,388
38126414464,-890,-67,393
38131414464,-891,-66,388
38136414464,-890,-65,393
38141414464,-887,-65,392
38146414464,-890,-67,394
38151414464,-889,-65,390
38156414464,-891,-66,392
38161414464,-893,-60,389
38166414464,-894,-65,390
38171414464,-893,-61,389
38176414464,-895,-62,391
38181414464,-895,-61,387
38186414464,-893,-61,394
38191414464,-892,-61,397
38196414464,-895,-60,394
38201414464,-893,-63,396
38206414464,-894,-63,394
38211414464,-894,-63,394
38213876624,-889,-63,396
38218876624,-896,-62,390
38223876624,-894,-59,392
38228876624,-895,-60,389
38233876624,-896,-62,393
38238876624,-895,-68,396
38243876624,-895,-64,392
38248876624,-896,-63,396
38253876624,-895,-62,392
38258876624,-897,-63,390
38263876624,-896,-65,391
38268876624,-894,-67,393
38273876624,-895,-66,393
38278876624,-895,-64,390
38283876624,-895,-64,389
38288876624,-893,-69,389
38293876624,-893,-65,391
38298876624,-890,-69,388
38303876624,-893,-66,388
38308876624,-893,-67,391
38313876624,-893,-66,390
38318876624,-895,-66,391
38323876624,-895,-65,391
38328876624,-895,-65,387
38333876624,-892,-65,393
38338876624,-889,-65,395
38343876624,-886,-69,400
38348876624,-885,-72,405
38353876624,-886,-69,410
38358876624,-890,-61,408
38363876624,-903,-54,404
38368876624,-910,-49,397
38373876624,-907,-52,386
38378876624,-905,-66,348
38383876624,-899,-68,324
38388876624,-898,-70,334
38391277774,-900,-61,359
38396277774,-891,-57,384
38401277774,-891,-59,385
38406277774,-889,-63,402
38411277774,-886,-69,413
38416277774,-884,-70,413
38421277774,-884,-68,405
38426277774,-890,-65,395
38431277774,-887,-59,397
38436277774,-884,-58,409
38441277774,-885,-53,402
38446277774,-895,-50,379
38451277774,-898,-53,364
38456277774,-894,-55,372
38461277774,-888,-63,376
38466277774,-886,-68,381
38471277774,-884,-66,393
38476277774,-889,-64,398
38481277774,-889,-63,402
38486277774,-894,-60,398
38491277774,-902,-57,400
38496277774,-902,-56,400
38501277774,-905,-59,403
38506277774,-902,-57,406
38511277774,-904,-59,402
38516277774,-904,-62,404
38521277774,-904,-62,403
38526277774,-906,-60,404
38531277774,-904,-59,405
38536277774,-905,-57,399
38541277774,-901,-59,396
38546277774,-899,-59,393
38551277774,-896,-56,391
38556277774,-894,-57,386
38561277774,-893,-56,387
38566277774,-889,-57,383
38568678908,-886,-56,376
38573678908,-887,-63,379
38578678908,-885,-66,377
38583678908,-884,-65,379
38588678908,-882,-65,381
38593678908,-884,-65,387
38598678908,-884,-63,391
38603678908,-884,-62,393
38608678908,-886,-64,394
38613678908,-885,-62,393
38618678908,-887,-60,398
38623678908,-887,-60,397
38628678908,-892,-54,399
38633678908,-889,-59,400
38638678908,-897,-55,401
38643678908,-899,-58,399
38648678908,-897,-59,402
38653678908,-896,-60,402
38658678908,-896,-60,400
38663678908,-899,-64,396
38668678908,-901,-69,382
38673678908,-897,-65,390
38678678908,-888,-61,425
38683678908,-891,-60,424
38688678908,-899,-58,405
38693678908,-906,-57,385
38698678908,-901,-60,386
38703678908,-896,-59,387
38708678908,-893,-60,386
38713678908,-890,-59,386
38718678908,-888,-62,388
38723678908,-887,-62,392
38728678908,-888,-58,395
38733678908,-889,-63,395
38738678908,-889,-59,396
38743678908,-894,-62,391
38746110570,-895,-62,386
38751110570,-897,-56,387
38756110570,-894,-57,393
38761110570,-891,-61,398
38766110570,-890,-61,401
38771110570,-890,-58,398
38776110570,-889,-59,401
38781110570,-888,-57,400
38786110570,-891,-60,401
38791110570,-891,-59,400
38796110570,-890,-63,398
38801110570,-891,-62,400
38806110570,-892,-59,397
38811110570,-892,-60,392
38816110570,-894,-54,395
38821110570,-892,-57,391
38826110570,-893,-57,390
38831110570,-894,-55,388
38836110570,-892,-60,392
38841110570,-895,-60,393
38846110570,-892,-59,393
38851110570,-894,-58,391
38856110570,-891,-62,391
38861110570,-891,-61,390
38866110570,-894,-58,382
38871110570,-893,-59,380
38876110570,-893,-55,384
38881110570,-893,-57,383
38886110570,-893,-60,384
38891110570,-894,-60,386
38896110570,-896,-54,387
38901110570,-896,-57,391
38906110570,-896,-57,387
38911110570,-895,-55,395
38916110570,-894,-58,394
38921110570,-895,-56,396
38923572714,-895,-59,395
38928572714,-895,-54,393
38933572714,-897,-56,390
38938572714,-898,-58,388
38943572714,-899,-56,385
38948572714,-900,-56,380
38953572714,-903,-57,379
38958572714,-904,-56,379
38963572714,-901,-57,378
38968572714,-898,-55,377
38973572714,-900,-58,380
38978572714,-899,-57,374
38983572714,-898,-59,378
38988572714,-898,-58,377
38993572714,-897,-59,379
38998572714,-898,-56,381
39003572714,-896,-57,378
39008572714,-896,-56,377
39013572714,-896,-56,377
39018572714,-896,-56,383
39023572714,-895,-58,382
39028572714,-890,-64,393
39033572714,-889,-65,398
39038572714,-894,-59,400
39043572714,-905,-53,399
39048572714,-919,-47,394
39053572714,-922,-49,385
39058572714,-918,-46,372
39063572714,-914,-59,327
39068572714,-913,-65,304
39073572714,-910,-59,315
39078572714,-905,-51,344
39083572714,-903,-56,375
39088572714,-899,-55,387
39093572714,-893,-68,401
39098572714,-885,-69,417
39101004392,-885,-66,401
39106004392,-895,-58,380
39111004392,-889,-58,406
39116004392,-886,-51,415
39121004392,-895,-47,391
39126004392,-914,-47,356
39131004392,-917,-52,345
39136004392,-903,-54,351
39141004392,-895,-62,363
39146004392,-891,-60,365
39151004392,-890,-67,377
39156004392,-894,-62,384
39161004392,-894,-58,391
39166004392,-902,-57,387
39171004392,-907,-54,392
39176004392,-905,-55,391
39181004392,-904,-56,389
39186004392,-902,-57,394
39191004392,-901,-58,395
39196004392,-900,-61,400
39201004392,-902,-61,397
39206004392,-902,-59,393
39211004392,-906,-58,392
39216004392,-904,-57,387
39221004392,-904,-53,383
39226004392,-901,-53,386
39231004392,-900,-52,379
39236004392,-896,-53,377
39241004392,-894,-51,371
39246004392,-893,-53,371
39251004392,-890,-54,373
39256004392,-891,-54,372
39261004392,-890,-56,371
39266004392,-890,-54,376
39271004392,-888,-57,377
39276004392,-888,-58,377
39278466536,-891,-60,383
39283466536,-892,-59,385
39288466536,-892,-63,388
39293466536,-891,-61,387
39298466536,-896,-59,386
39303466536,-898,-56,389
39308466536,-900,-59,392
39313466536,-903,-54,387
39318466536,-904,-54,392
39323466536,-901,-55,393
39328466536,-902,-56,391
39333466536,-905,-56,390
39338466536,-907,-55,388
39343466536,-900,-56,386
39348466536,-904,-63,371
39353466536,-904,-60,359
39358466536,-897,-58,394
39363466536,-889,-56,422
39368466536,-897,-50,402
39373466536,-906,-51,385
39378466536,-911,-54,374
39383466536,-905,-53,379
39388466536,-900,-55,375
39393466536,-895,-55,372
39398466536,-897,-58,371
39403466536,-897,-59,377
39408466536,-896,-56,377
39413466536,-896,-57,377
39418466536,-900,-53,375
39423466536,-900,-57,362
39428466536,-900,-56,370
39433466536,-896,-54,381
39438466536,-894,-56,385
39443466536,-893,-54,387
39448466536,-893,-55,390
39453466536,-894,-62,390
39455959234,-896,-61,386
39460959234,-894,-58,388
39465959234,-895,-59,392
39470959234,-900,-58,388
39475959234,-896,-61,391
39480959234,-899,-57,387
39485959234,-897,-58,385
39490959234,-905,-49,385
39495959234,-902,-55,379
39500959234,-905,-53,373
39505959234,-905,-54,372
39510959234,-902,-57,377
39515959234,-902,-60,377
39520959234,-900,-57,378
39525959234,-900,-55,377
39530959234,-897,-55,381
39535959234,-896,-57,379
39540959234,-899,-58,383
39545959234,-897,-59,379
39550959234,-895,-61,386
39555959234,-896,-58,382
39560959234,-904,-52,375
39565959234,-903,-55,377
39570959234,-901,-57,374
39575959234,-900,-55,374
39580959234,-900,-57,379
39585959234,-900,-56,381
39590959234,-899,-53,378
39595959234,-900,-56,385
39600959234,-897,-56,382
39605959234,-898,-54,379
39610959234,-902,-54,379
39615959234,-897,-56,379
39620959234,-899,-53,377
39625959234,-899,-53,372
39630959234,-898,-54,372
39633421394,-902,-53,370
39638421394,-897,-52,373
39643421394,-898,-56,374
39648421394,-897,-57,371
39653421394,-897,-57,376
39658421394,-898,-56,378
39663421394,-896,-58,380
39668421394,-897,-57,378
39673421394,-901,-55,384
39678421394,-901,-56,385
39683421394,-896,-60,384
39688421394,-895,-62,387
39693421394,-892,-64,393
39698421394,-897,-60,396
39703421394,-908,-47,394
39708421394,-918,-45,389
39713421394,-918,-44,380
39718421394,-914,-55,341
39723421394,-908,-63,305
39728421394,-907,-57,310
39733421394,-904,-51,334
39738421394,-903,-48,364
39743421394,-904,-53,380
39748421394,-895,-64,391
39753421394,-890,-68,411
39758421394,-886,-63,399
39763421394,-891,-61,380
39768421394,-891,-54,391
39773421394,-889,-52,410
39778421394,-895,-51,398
39783421394,-910,-50,357
39788421394,-911,-49,342
39793421394,-902,-55,351
39798421394,-893,-59,362
39803421394,-890,-62,361
39808421394,-890,-62,373
39810944620,-891,-57,386
39815944620,-896,-60,387
39820944620,-902,-53,388
39825944620,-907,-52,382
39830944620,-909,-53,388
39835944620,-910,-55,388
39840944620,-907,-54,389
39845944620,-904,-57,390
39850944620,-905,-64,394
39855944620,-905,-63,396
39860944620,-905,-60,396
39865944620,-904,-57,394
39870944620,-907,-59,392
39875944620,-900,-51,387
39880944620,-903,-51,383
39885944620,-900,-54,375
39890944620,-899,-54,371
39895944620,-895,-55,373
39900944620,-890,-52,375
39905944620,-890,-58,373
39910944620,-889,-54,378
39915944620,-889,-56,376
39920944620,-887,-56,374
39925944620,-886,-62,376
39930944620,-889,-62,380
39935944620,-888,-64,378
39940944620,-887,-64,381
39945944620,-893,-60,379
39950944620,-895,-60,385
39955944620,-897,-60,386
39960944620,-896,-60,388
39965944620,-896,-62,388
39970944620,-897,-58,393
39975944620,-901,-60,389
39980944620,-904,-58,387
39985944620,-903,-54,389
39988498318,-901,-56,395
39993498318,-899,-55,389
39998498318,-901,-56,393
40003498318,-900,-60,388
40008498318,-902,-59,370
40013498318,-905,-63,360
40018498318,-895,-53,406
40023498318,-892,-53,425
40028498318,-902,-52,408
40033498318,-914,-51,377
40038498318,-908,-55,379
40043498318,-906,-54,377
40048498318,-901,-56,375
40053498318,-896,-56,371
40058498318,-896,-60,378
40063498318,-893,-63,375
40068498318,-890,-59,380
40073498318,-896,-56,374
40078498318,-896,-60,365
40083498318,-894,-59,374
40088498318,-894,-58,381
40093498318,-895,-54,385
40098498318,-891,-51,386
40103498318,-891,-53,390
40108498318,-889,-58,387
40113498318,-888,-56,390
40118498318,-890,-56,389
40123498318,-891,-59,391
40128498318,-893,-62,392
40133498318,-896,-57,392
40138498318,-898,-58,391
40143498318,-897,-59,390
40148498318,-900,-58,388
40153498318,-902,-59,387
40158498318,-901,-55,382
40163498318,-902,-57,381
40166052042,-902,-56,377
40171052042,-897,-57,381
40176052042,-896,-60,384
40181052042,-897,-55,382
40186052042,-895,-58,382
40191052042,-896,-57,382
40196052042,-893,-58,385
40201052042,-895,-59,383
40206052042,-895,-57,379
40211052042,-894,-61,379
40216052042,-901,-62,377
40221052042,-899,-58,374
40226052042,-904,-61,384
40231052042,-901,-57,379
40236052042,-897,-57,381
40241052042,-896,-60,380
40246052042,-898,-57,377
40251052042,-897,-56,382
40256052042,-895,-58,383
40261052042,-893,-57,381
40266052042,-896,-52,382
40271052042,-895,-57,383
40276052042,-894,-57,377
40281052042,-893,-56,382
40286052042,-892,-53,378
40291052042,-896,-54,377
40296052042,-897,-54,378
40301052042,-898,-56,380
40306052042,-899,-54,379
40311052042,-897,-56,383
40316052042,-896,-59,386
40321052042,-895,-61,390
40326052042,-891,-65,395
40331052042,-889,-65,397
40336052042,-888,-68,399
40341052042,-898,-53,395
40343575274,-908,-47,391
40348575274,-917,-46,377
40353575274,-912,-53,342
40358575274,-912,-63,301
40363575274,-902,-65,302
40368575274,-901,-49,330
40373575274,-896,-48,363
40378575274,-898,-58,389
40383575274,-898,-63,402
40388575274,-896,-69,405
40393575274,-891,-67,397
40398575274,-889,-65,389
40403575274,-889,-60,406
40408575274,-886,-54,423
40413575274,-895,-48,399
40418575274,-910,-47,362
40423575274,-915,-51,336
40428575274,-903,-56,351
40433575274,-897,-59,360
40438575274,-893,-61,359
40443575274,-896,-65,367
40448575274,-898,-58,377
40453575274,-900,-57,382
40458575274,-907,-53,387
40463575274,-908,-54,385
40468575274,-909,-54,385
40473575274,-907,-57,391
40478575274,-905,-54,394
40483575274,-902,-58,396
40488575274,-904,-64,395
40493575274,-902,-58,400
40498575274,-904,-54,398
40503575274,-906,-59,392
40508575274,-902,-54,390
40513575274,-902,-56,386
40518575274,-898,-55,382
40521098480,-896,-56,384
40526098480,-894,-54,380
40531098480,-891,-54,374
40536098480,-888,-53,372
40541098480,-886,-57,371
40546098480,-886,-56,375
40551098480,-885,-57,378
40556098480,-886,-61,377
40561098480,-888,-64,382
40566098480,-888,-63,382
40571098480,-894,-58,382
40576098480,-892,-62,382
40581098480,-892,-63,389
40586098480,-895,-62,388
40591098480,-896,-60,391
40596098480,-899,-58,395
40601098480,-899,-63,393
40606098480,-904,-58,395
40611098480,-904,-59,395
40616098480,-904,-59,393
40621098480,-900,-58,393
40626098480,-899,-54,396
40631098480,-897,-56,394
40636098480,-896,-57,394
40641098480,-901,-60,386
40646098480,-902,-61,360
40651098480,-907,-60,352
40656098480,-891,-59,404
40661098480,-889,-58,427
40666098480,-895,-53,407
40671098480,-905,-52,386
40676098480,-906,-57,379
40681098480,-903,-59,376
40686098480,-897,-63,372
40691098480,-900,-61,371
40696098480,-895,-58,372
40698621686,-898,-58,374
40703621686,-894,-58,366
40708621686,-892,-61,364
40713621686,-896,-65,377
40718621686,-891,-63,381
40723621686,-892,-57,386
40728621686,-893,-56,385
40733621686,-891,-57,386
40738621686,-892,-57,391
40743621686,-892,-56,387
40748621686,-892,-66,390
40753621686,-895,-64,392
40758621686,-897,-63,391
40763621686,-901,-58,396
40768621686,-899,-61,398
40773621686,-900,-59,397
40778621686,-901,-56,394
40783621686,-904,-57,395
40788621686,-901,-54,394
40793621686,-903,-49,392
40798621686,-907,-50,390
40803621686,-910,-48,390
40808621686,-913,-50,389
40813621686,-914,-52,388
40818621686,-914,-51,384
40823621686,-914,-57,391
40828621686,-912,-56,391
40833621686,-910,-55,393
40838621686,-912,-57,390
40843621686,-912,-62,383
40848621686,-912,-63,379
40853621686,-905,-57,380
40858621686,-903,-63,377
40863621686,-902,-63,382
40868621686,-897,-59,381
40873621686,-899,-64,378
40876144892,-892,-63,381
40881144892,-889,-67,386
40886144892,-889,-66,385
40891144892,-888,-64,377
40896144892,-888,-64,379
40901144892,-888,-63,382
40906144892,-886,-61,379
40911144892,-885,-63,378
40916144892,-885,-61,377
40921144892,-885,-61,373
40926144892,-884,-60,376
40931144892,-886,-62,386
40936144892,-885,-60,385
40941144892,-886,-60,383
40946144892,-886,-58,387
40951144892,-888,-65,390
40956144892,-884,-63,390
40961144892,-882,-65,401
40966144892,-885,-62,405
40971144892,-895,-50,398
40976144892,-904,-43,392
40981144892,-904,-41,383
40986144892,-903,-51,343
40991144892,-906,-59,296
40996144892,-905,-59,301
41001144892,-904,-44,342
41006144892,-896,-46,378
41011144892,-892,-55,404
41016144892,-896,-61,413
41021144892,-889,-71,413
41026144892,-888,-66,401
41031144892,-890,-63,404
41036144892,-888,-53,427
41041144892,-888,-52,436
41046144892,-905,-52,391
41051144892,-922,-46,353
41053668098,-909,-52,342
41058668098,-897,-51,366
41063668098,-891,-52,371
41068668098,-890,-55,371
41073668098,-893,-53,383
41078668098,-890,-53,391
41083668098,-890,-49,394
41088668098,-897,-51,395
41093668098,-897,-46,393
41098668098,-895,-51,396
41103668098,-896,-53,400
41108668098,-894,-54,405
41113668098,-894,-53,404
41118668098,-894,-52,404
41123668098,-895,-55,403
41128668098,-896,-51,399
41133668098,-899,-47,397
41138668098,-902,-45,396
41143668098,-896,-45,394
41148668098,-890,-47,391
41153668098,-889,-47,387
41158668098,-889,-45,388
41163668098,-886,-45,389
41168668098,-885,-46,391
41173668098,-883,-46,391
41178668098,-883,-48,394
41183668098,-880,-48,392
41188668098,-884,-52,393
41193668098,-885,-51,396
41198668098,-885,-57,397
41203668098,-887,-55,403
41208668098,-889,-53,399
41213668098,-888,-53,400
41218668098,-890,-52,403
41223668098,-894,-53,403
41228668098,-895,-53,402
41231130248,-901,-54,400
41236130248,-895,-53,402
41241130248,-894,-55,401
41246130248,-894,-51,404
41251130248,-895,-54,404
41256130248,-896,-56,405
41261130248,-892,-53,407
41266130248,-894,-55,402
41271130248,-890,-58,400
41276130248,-897,-56,379
41281130248,-896,-60,367
41286130248,-887,-60,422
41291130248,-883,-54,449
41296130248,-887,-52,428
41301130248,-897,-54,404
41306130248,-898,-59,397
41311130248,-897,-56,389
41316130248,-900,-57,385
41321130248,-895,-57,383
41326130248,-895,-59,380
41331130248,-894,-63,371
41336130248,-896,-62,377
41341130248,-892,-63,384
41346130248,-889,-58,389
41351130248,-886,-61,397
41356130248,-887,-54,395
41361130248,-887,-52,394
41366130248,-888,-57,396
41371130248,-886,-59,400
41376130248,-887,-61,401
41381130248,-891,-63,400
41386130248,-892,-63,405
41391130248,-893,-63,401
41396130248,-895,-64,404
41401130248,-894,-60,405
41406130248,-897,-61,406
41408622946,-901,-63,399
41413622946,-906,-58,396
41418622946,-904,-59,392
41423622946,-902,-62,392
41428622946,-903,-57,390
41433622946,-902,-58,385
41438622946,-904,-57,384
41443622946,-900,-56,388
41448622946,-897,-57,389
41453622946,-895,-58,389
41458622946,-896,-57,391
41463622946,-894,-60,390
41468622946,-895,-58,396
41473622946,-896,-57,392
41478622946,-894,-62,389
41483622946,-893,-63,389
41488622946,-894,-59,391
41493622946,-895,-54,393
41498622946,-897,-57,391
41503622946,-893,-61,391
41508622946,-893,-61,388
41513622946,-888,-60,394
41518622946,-891,-55,390
41523622946,-890,-53,391
41528622946,-890,-57,384
41533622946,-892,-55,380
41538622946,-890,-58,381
41543622946,-889,-56,382
41548622946,-889,-54,383
41553622946,-893,-55,384
41558622946,-892,-58,383
41563622946,-892,-55,388
41568622946,-893,-56,390
41573622946,-893,-58,393
41578622946,-895,-56,393
41583622946,-894,-51,390
41586054614,-896,-54,392
41591054614,-896,-58,386
41596054614,-891,-57,391
41601054614,-888,-60,399
41606054614,-885,-69,402
41611054614,-888,-68,408
41616054614,-890,-56,409
41621054614,-904,-43,397
41626054614,-908,-39,389
41631054614,-907,-46,340
41636054614,-910,-62,291
41641054614,-904,-57,300
41646054614,-897,-51,354
41651054614,-888,-51,394
41656054614,-890,-59,409
41661054614,-890,-64,430
41666054614,-891,-71,409
41671054614,-888,-68,407
41676054614,-885,-71,412
41681054614,-881,-66,431
41686054614,-888,-59,420
41691054614,-904,-49,386
41696054614,-909,-49,355
41701054614,-909,-50,354
41706054614,-900,-55,354
41711054614,-890,-61,365
41716054614,-889,-61,372
41721054614,-889,-59,387
41726054614,-889,-56,395
41731054614,-891,-53,401
41736054614,-895,-54,400
41741054614,-898,-51,401
41746054614,-897,-52,400
41751054614,-900,-51,404
41756054614,-899,-57,406
41761054614,-907,-63,406
41763547286,-905,-70,409
41768547286,-903,-62,406
41773547286,-904,-60,403
41778547286,-902,-59,400
41783547286,-905,-58,395
41788547286,-897,-54,392
41793547286,-896,-53,392
41798547286,-890,-56,384
41803547286,-885,-56,388
41808547286,-881,-56,385
41813547286,-881,-57,386
41818547286,-879,-59,390
41823547286,-880,-56,393
41828547286,-880,-61,396
41833547286,-880,-62,401
41838547286,-883,-61,401
41843547286,-884,-65,402
41848547286,-886,-65,402
41853547286,-886,-65,403
41858547286,-888,-60,404
41863547286,-890,-64,403
41868547286,-891,-60,405
41873547286,-892,-62,401
41878547286,-893,-59,405
41883547286,-893,-57,404
41888547286,-894,-58,405
41893547286,-895,-59,402
41898547286,-890,-58,401
41903547286,-891,-57,404
41908547286,-891,-56,407
41913547286,-891,-57,409
41918547286,-893,-58,405
41923547286,-891,-56,395
41928547286,-897,-61,372
41933547286,-896,-59,389
41938547286,-884,-55,439
41941039974,-882,-59,442
41946039974,-890,-56,416
41951039974,-896,-59,403
41956039974,-896,-57,398
41961039974,-893,-62,392
41966039974,-893,-65,385
41971039974,-894,-65,375
41976039974,-896,-63,371
41981039974,-889,-63,385
41986039974,-887,-61,394
41991039974,-885,-61,396
41996039974,-884,-57,403
42001039974,-885,-54,403
42006039974,-887,-57,401
42011039974,-890,-52,395
42016039974,-890,-54,396
42021039974,-889,-61,399
42026039974,-891,-65,401
42031039974,-893,-63,405
42036039974,-895,-64,406
42041039974,-897,-62,405
42046039974,-897,-60,403
42051039974,-894,-60,404
42056039974,-896,-61,400
42061039974,-894,-60,402
42066039974,-890,-63,397
42071039974,-891,-56,398
42076039974,-891,-57,397
42081039974,-888,-56,390
42086039974,-890,-57,387
42091039974,-888,-55,385
42096039974,-889,-57,388
42101039974,-890,-56,389
42106039974,-888,-58,387
42111039974,-891,-59,389
42116039974,-887,-59,396
42118502134,-891,-64,392
42123502134,-889,-63,394
42128502134,-888,-61,394
42133502134,-888,-61,395
42138502134,-887,-59,393
42143502134,-889,-61,393
42148502134,-889,-62,392
42153502134,-889,-54,392
42158502134,-890,-58,392
42163502134,-889,-55,388
42168502134,-890,-52,386
42173502134,-894,-53,388
42178502134,-893,-57,386
42183502134,-893,-53,383
42188502134,-894,-54,385
42193502134,-895,-53,391
42198502134,-892,-54,393
42203502134,-895,-59,396
42208502134,-896,-56,391
42213502134,-897,-58,395
42218502134,-897,-59,393
42223502134,-902,-58,390
42228502134,-905,-57,391
42233502134,-902,-58,390
42238502134,-898,-54,392
42243502134,-899,-53,389
42248502134,-898,-55,391
42253502134,-896,-60,392
42258502134,-892,-62,396
42263502134,-897,-67,396
42268502134,-894,-63,402
42273502134,-893,-67,399
42278502134,-896,-63,398
42283502134,-894,-64,394
42288502134,-898,-65,396
42293502134,-898,-64,390
42295964304,-898,-62,389
42300964304,-896,-64,390
42305964304,-894,-68,389
42310964304,-888,-68,386
42315964304,-886,-73,394
42320964304,-884,-84,402
42325964304,-885,-75,408
42330964304,-892,-55,400
42335964304,-900,-51,382
42340964304,-907,-52,329
42345964304,-915,-64,283
42350964304,-901,-69,303
42355964304,-889,-57,372
42360964304,-882,-53,413
42365964304,-879,-62,411
42370964304,-886,-61,406
42375964304,-895,-66,401
42380964304,-895,-67,399
42385964304,-885,-68,411
42390964304,-880,-68,426
42395964304,-882,-63,424
42400964304,-893,-57,402
42405964304,-901,-56,379
42410964304,-901,-54,365
42415964304,-896,-58,351
42420964304,-895,-57,349
42425964304,-891,-62,357
42430964304,-887,-63,374
42435964304,-886,-58,385
42440964304,-886,-60,388
42445964304,-890,-58,399
42450964304,-891,-55,402
42455964304,-900,-53,404
42460964304,-901,-53,399
42465964304,-909,-55,400
42470964304,-909,-60,403
42473395982,-909,-67,404
42478395982,-911,-63,403
42483395982,-917,-65,402
42488395982,-916,-65,394
42493395982,-913,-61,391
42498395982,-908,-60,385
42503395982,-901,-59,388
42508395982,-897,-57,383
42513395982,-891,-57,380
42518395982,-888,-54,380
42523395982,-885,-57,381
42528395982,-883,-58,386
42533395982,-880,-56,385
42538395982,-881,-59,386
42543395982,-880,-59,390
42548395982,-881,-61,392
42553395982,-884,-61,394
42558395982,-888,-61,395
42563395982,-889,-62,397
42568395982,-891,-62,397
42573395982,-893,-58,398
42578395982,-897,-61,399
42583395982,-899,-60,397
42588395982,-897,-60,399
42593395982,-897,-56,400
42598395982,-899,-60,402
42603395982,-900,-61,403
42608395982,-896,-60,405
42613395982,-896,-59,406
42618395982,-896,-57,407
42623395982,-892,-59,405
42628395982,-891,-58,401
42633395982,-887,-63,399
42638395982,-887,-61,396
42643395982,-887,-65,382
42648395982,-886,-68,382
42650919182,-881,-65,431
42655919182,-880,-59,447
42660919182,-886,-63,428
42665919182,-891,-69,407
42670919182,-894,-66,398
42675919182,-895,-67,392
42680919182,-896,-64,377
42685919182,-894,-68,376
42690919182,-888,-70,389
42695919182,-880,-72,404
42700919182,-883,-66,407
42705919182,-881,-68,406
42710919182,-881,-63,407
42715919182,-885,-63,406
42720919182,-885,-62,405
42725919182,-887,-60,402
42730919182,-886,-63,398
42735919182,-885,-64,400
42740919182,-885,-65,407
42745919182,-884,-68,409
42750919182,-886,-70,408
42755919182,-889,-65,409
42760919182,-891,-67,408
42765919182,-892,-65,409
42770919182,-889,-63,404
42775919182,-890,-63,407
42780919182,-888,-62,406
42785919182,-888,-64,403
42790919182,-888,-64,405
42795919182,-888,-64,399
42800919182,-884,-65,399
42805919182,-889,-66,395
42810919182,-889,-66,389
42815919182,-888,-66,393
42820919182,-887,-64,395
42825919182,-888,-62,392
42828320312,-886,-66,402
42833320312,-891,-62,397
42838320312,-889,-61,398
42843320312,-892,-66,399
42848320312,-889,-66,399
42853320312,-892,-69,402
42858320312,-892,-62,397
42863320312,-890,-61,402
42868320312,-893,-63,404
42873320312,-890,-62,402
42878320312,-890,-55,399
42883320312,-890,-57,400
42888320312,-891,-64,402
42893320312,-889,-60,395
42898320312,-891,-57,400
42903320312,-891,-58,398
42908320312,-893,-58,396
42913320312,-894,-57,399
42918320312,-892,-60,395
42923320312,-890,-60,394
42928320312,-893,-58,396
42933320312,-888,-60,397
42938320312,-888,-58,403
42943320312,-893,-58,396
42948320312,-893,-60,399
42953320312,-892,-59,400
42958320312,-893,-60,397
42963320312,-894,-58,395
42968320312,-894,-60,390
42973320312,-892,-57,393
42978320312,-891,-57,394
42983320312,-890,-59,392
42988320312,-891,-57,392
42993320312,-893,-60,392
42998320312,-894,-60,395
43003320312,-892,-59,391
43005782466,-891,-61,396
43010782466,-891,-59,393
43015782466,-893,-59,392
43020782466,-892,-57,393
43025782466,-893,-58,391
43030782466,-891,-62,391
43035782466,-890,-60,397
43040782466,-891,-62,396
43045782466,-899,-57,394
43050782466,-894,-58,398
43055782466,-893,-57,393
43060782466,-892,-61,397
43065782466,-896,-63,398
43070782466,-891,-63,394
43075782466,-892,-59,396
43080782466,-892,-58,396
43085782466,-892,-60,392
43090782466,-892,-55,396
43095782466,-894,-60,392
43100782466,-891,-54,397
43105782466,-892,-60,393
43110782466,-891,-59,393
43115782466,-893,-63,394
43120782466,-890,-60,395
43125782466,-892,-57,391
43130782466,-893,-58,393
43135782466,-896,-55,393
43140782466,-891,-60,396
43145782466,-891,-60,398
43150782466,-892,-58,398
43155782466,-894,-57,395
43160782466,-894,-56,400
43165782466,-894,-57,395
43170782466,-893,-59,396
43175782466,-893,-54,398
43180782466,-895,-57,397
43183214144,-894,-50,400
43188214144,-893,-61,395
43193214144,-894,-55,399
43198214144,-890,-57,398
43203214144,-893,-56,397
43208214144,-892,-56,399
43213214144,-891,-57,399
43218214144,-892,-61,396
43223214144,-892,-59,399
43228214144,-888,-56,398
43233214144,-891,-58,396
43238214144,-890,-58,396
