qewr,qerwr,asdfsa,2022-07-08 00:36:54.570416979 UTC,adsfasfdsafawefewa
time,val
27487961232,-63
27495653539,-58
27503345846,-56
27510939388,-51
27518631695,-44
27526324002,-39
27534016309,-42
27541708616,-46
27549400923,-37
27557093230,-25
27564785537,-30
27572477844,-44
27580170151,-60
27587862458,-67
27595554765,-67
27603247072,-77
27610939379,-98
27618631686,-119
27626323993,-123
27634016300,-114
27641708607,-107
27649400914,-102
27657093221,-100
27664785528,-102
27672477835,-91
27680170142,-77
27687862449,-72
27695554756,-72
27703247063,-70
27710939370,-63
27718631677,-53
27726323984,-49
27734016291,-51
27741708598,-51
27749400905,-44
27757093212,-44
27764785519,-53
27772477826,-44
27780170133,-30
27787862440,-44
27795554747,-81
27803247054,-112
27810939361,-121
27818631668,-112
27826323975,-102
27834016282,-100
27841708589,-95
27849400896,-95
27857093203,-86
27864785510,-77
27872477817,-60
27880170124,44
27887862431,322
27895554738,761
27903247045,1340
27910939352,1681
27918631659,917
27926323966,-406
27934016273,-539
27941708580,9
27949400887,-114
27957093194,-319
27964785501,-161
27972477808,-121
27980170115,-193
27987862422,-172
27995554729,-163
28003247036,-165
28010939343,-123
28018631650,-98
28026323957,-100
28034016264,-88
28041708571,-65
28049400878,-42
28057093185,-18
28064785492,7
28072379034,21
28080071341,35
28087763648,60
28095455955,88
28103148262,100
28110840569,88
28118532876,84
28126225183,98
28133917490,98
28141609797,63
28149302104,25
28156994411,23
28164686718,11
28172379025,-56
28180071332,-137
28187763639,-184
28195455946,-186
28203148253,-191
28210840560,-207
28218532867,-210
28226225174,-196
28233917481,-189
28241609788,-177
28249302095,-151
28256994402,-135
28264686709,-133
28272379016,-119
28280071323,-114
28287763630,-121
28295455937,-114
28303148244,-95
28310840551,-95
28318532858,-98
28326225165,-107
28333917472,-126
28341609779,-123
28349302086,-102
28356994393,-100
28364686700,-107
28372379007,-100
28380071314,-88
28387763621,-86
28395455928,-81
28403148235,-79
28410840542,-81
28418532849,-60
28426225156,-46
28433917463,-58
28441609770,-67
28449302077,-51
28456994384,-39
28464686691,-44
28472378998,-39
28480071305,-28
28487763612,-28
28495455919,-23
28503148226,-18
28510840533,-18
28518532840,-18
28526225147,-21
28533917454,-23
28541609761,-23
28549302068,-39
28556994375,-72
28564686682,-77
28572378989,-53
28580071296,-46
28587763603,-51
28595455910,-35
28603148217,-14
28610840524,-23
28618532831,-51
28626225138,-65
28633849198,-56
28641541505,-46
28649233812,-42
28656926119,-39
28664618426,-39
28672310733,-49
28680003040,-53
28687695347,-46
28695387654,-30
28703079961,58
28710772268,319
28718464575,763
28726156882,1317
28733849189,1644
28741541496,896
28749233803,-476
28756926110,-644
28764618417,-44
28772310724,-158
28780003031,-399
28787695338,-221
28795387645,-170
28803079952,-254
28810772259,-205
28818464566,-165
28826156873,-179
28833849180,-151
28841541487,-123
28849233794,-133
28856926101,-123
28864618408,-84
28872310715,-53
28880003022,-39
28887695329,-28
28895387636,-30
28903079943,-14
28910772250,23
28918464557,42
28926156864,28
28933849171,28
28941541478,67
28949233785,93
28956926092,74
28964618399,53
28972310706,51
28980003013,39
28987695320,-2
28995387627,-53
29003079934,-114
29010772241,-177
29018464548,-205
29026156855,-207
29033849162,-217
29041541469,-228
29049233776,-226
29056926083,-198
29064618390,-175
29072310697,-179
29080003004,-198
29087695311,-205
29095387618,-184
29103079925,-154
29110772232,-151
29118464539,-158
29126156846,-149
29133849153,-137
29141541460,-128
29149233767,-128
29156926074,-137
29164618381,-130
29172310688,-112
29180002995,-102
29187695302,-105
29195288844,-114
29202981151,-105
29210673458,-88
29218365765,-95
29226058072,-123
29233750379,-135
29241442686,-116
29249134993,-102
29256827300,-105
29264519607,-105
29272211914,-100
29279904221,-100
29287596528,-88
29295288835,-77
29302981142,-88
29310673449,-116
29318365756,-107
29326058063,-65
29333750370,-58
29341442677,-74
29349134984,-77
29356827291,-58
29364519598,-44
29372211905,-56
29379904212,-65
29387596519,-53
29395288826,-44
29402981133,-28
29410673440,-21
29418365747,-46
29426058054,9
29433750361,275
29441442668,712
29449134975,1282
29456827282,1716
29464519589,1142
29472211896,-249
29479904203,-646
29487596510,-46
29495288817,-14
29502981124,-291
29510673431,-182
29518365738,-98
29526058045,-161
29533750352,-123
29541442659,-70
29549134966,-88
29556827273,-81
29564519580,-46
29572211887,-39
29579904194,-21
29587596501,14
29595288808,32
29602981115,21
29610673422,14
29618365729,30
29626058036,53
29633750343,70
29641442650,93
29649134957,116
29656827264,128
29664519571,144
29672211878,149
29679904185,137
29687596492,133
29695288799,130
29702981106,91
29710673413,21
29718365720,-37
29726058027,-84
29733750334,-142
29741442641,-184
29749134948,-196
29756759008,-203
29764451315,-205
29772143622,-179
29779835929,-172
29787528236,-219
29795220543,-275
29802912850,-287
29810605157,-245
29818297464,-210
29825989771,-224
29833682078,-226
29841374385,-189
29849066692,-172
29856758999,-179
29864451306,-179
29872143613,-177
29879835920,-158
29887528227,-130
29895220534,-140
29902912841,-158
29910605148,-144
29918297455,-130
29925989762,-144
29933682069,-156
29941374376,-161
29949066683,-177
29956758990,-165
29964451297,-133
29972143604,-130
29979835911,-140
29987528218,-123
29995220525,-95
30002912832,-93
30010605139,-114
30018297446,-130
30025989753,-112
30033682060,-98
30041374367,-102
30049066674,-102
30056758981,-91
30064451288,-88
30072143595,-72
30079835902,-56
30087528209,-58
30095220516,-60
30102912823,30
30110605130,319
30118297437,805
30125989744,1438
30133682051,1828
30141374358,1027
30149066665,-453
30156758972,-637
30164451279,-7
30172143586,-133
30179835893,-373
30187528200,-182
30195220507,-133
30202912814,-224
30210605121,-168
30218297428,-105
30225989735,-119
30233682042,-91
30241374349,-53
30249066656,-63
30256758963,-53
30264451270,-16
30272143577,-4
30279835884,-18
30287528191,-7
30295220498,30
30302912805,60
30310605112,86
30318198654,114
30325890961,135
30333583268,147
30341275575,156
30348967882,161
30356660189,137
30364352496,105
30372044803,91
30379737110,65
30387429417,-2
30395121724,-77
30402814031,-133
30410506338,-154
30418198645,-163
30425890952,-186
30433583259,-198
30441275566,-182
30448967873,-165
30456660180,-168
30464352487,-179
30472044794,-191
30479737101,-177
30487429408,-149
30495121715,-144
30502814022,-154
30510506329,-140
30518198636,-119
30525890943,-112
30533583250,-102
30541275557,-102
30548967864,-98
30556660171,-84
30564352478,-81
30572044785,-93
30579737092,-86
30587429399,-74
30595121706,-77
30602814013,-70
30610506320,-70
30618198627,-91
30625890934,-112
30633583241,-119
30641275548,-105
30648967855,-95
30656660162,-114
30664352469,-114
30672044776,-107
30679737083,-123
30687429390,-130
30695121697,-119
30702814004,-105
30710506311,-98
30718198618,-88
30725890925,-88
30733583232,-95
30741275539,-86
30748967846,-91
30756660153,-88
30764352460,58
30772044767,422
30779737074,1022
30787429381,1740
30795121688,1754
30802813995,399
30810506302,-789
30818198609,-390
30825890916,37
30833583223,-322
30841275530,-383
30848967837,-179
30856660144,-226
30864352451,-259
30872044758,-177
30879638300,-184
30887330607,-200
30895022914,-156
30902715221,-135
30910407528,-126
30918099835,-95
30925792142,-63
30933484449,-49
30941176756,-32
30948869063,-9
30956561370,-4
30964253677,2
30971945984,35
30979638291,53
30987330598,32
30995022905,11
31002715212,32
31010407519,49
31018099826,37
31025792133,32
31033484440,9
31041176747,-51
31048869054,-95
31056561361,-130
31064253668,-186
31071945975,-212
31079638282,-205
31087330589,-210
31095022896,-217
31102715203,-191
31110407510,-170
31118099817,-172
31125792124,-168
31133484431,-163
31141176738,-168
31148869045,-147
31156561352,-121
31164253659,-119
31171945966,-123
31179638273,-130
31187330580,-135
31195022887,-126
31202715194,-119
31210407501,-119
31218099808,-114
31225792115,-119
31233484422,-123
31241176729,-112
31248869036,-109
31256561343,-112
31264253650,-105
31271945957,-91
31279638264,-91
31287330571,-88
31295022878,-72
31302715185,-65
31310407492,-60
31318099799,-35
31325792106,-23
31333484413,-42
31341176720,-51
31348869027,-46
31356561334,-49
31364253641,-70
31371945948,-91
31379638255,-86
31387330562,-67
31395022869,-58
31402715176,-60
31410407483,-65
31418099790,-37
31425792097,93
31433484404,418
31441108464,1006
31448800771,1761
31456493078,1978
31464185385,801
31471877692,-588
31479569999,-441
31487262306,70
31494954613,-210
31502646920,-331
31510339227,-140
31518031534,-184
31525723841,-254
31533416148,-172
31541108455,-151
31548800762,-191
31556493069,-184
31564185376,-161
31571877683,-142
31579569990,-123
31587262297,-112
31594954604,-91
31602646911,-53
31610339218,-23
31618031525,-4
31625723832,18
31633416139,39
31641108446,39
31648800753,35
31656493060,58
31664185367,74
31671877674,58
31679569981,39
31687262288,30
31694954595,4
31702646902,-65
31710339209,-137
31718031516,-182
31725723823,-228
31733416130,-268
31741108437,-275
31748800744,-270
31756493051,-261
31764185358,-247
31771877665,-240
31779569972,-233
31787262279,-212
31794954586,-186
31802646893,-172
31810339200,-158
31818031507,-151
31825723814,-147
31833416121,-126
31841108428,-109
31848800735,-107
31856493042,-109
31864185349,-109
31871877656,-100
31879569963,-98
31887262270,-123
31894954577,-154
31902646884,-151
31910339191,-133
31918031498,-121
31925723805,-119
31933416112,-121
31941108419,-112
31948800726,-91
31956493033,-86
31964185340,-84
31971877647,-88
31979569954,-98
31987262261,-72
31994954568,-58
32002548110,-79
32010240417,-74
32017932724,-51
32025625031,-56
32033317338,-56
32041009645,-46
32048701952,-56
32056394259,-49
32064086566,-14
32071778873,-18
32079471180,-70
32087163487,-91
32094855794,-67
32102548101,-53
32110240408,-72
32117932715,-98
32125625022,-95
32133317329,-74
32141009636,-86
32148701943,-107
32156394250,-100
32164086557,-53
32171778864,109
32179471171,509
32187163478,1156
32194855785,1833
32202548092,1756
32210240399,387
32217932706,-712
32225625013,-322
32233317320,-21
32241009627,-373
32248701934,-348
32256394241,-156
32264086548,-231
32271778855,-254
32279471162,-163
32287163469,-144
32294855776,-147
32302548083,-121
32310240390,-105
32317932697,-88
32325625004,-60
32333317311,-39
32341009618,-25
32348701925,2
32356394232,23
32364086539,30
32371778846,37
32379471153,56
32387163460,84
32394855767,102
32402548074,100
32410240381,81
32417932688,51
32425624995,32
32433317302,35
32441009609,28
32448701916,-2
32456394223,-49
32464086530,-107
32471778837,-149
32479471144,-161
32487163451,-172
32494855758,-196
32502548065,-203
32510240372,-193
32517932679,-189
32525624986,-189
32533317293,-179
32541009600,-161
32548701907,-149
32556394214,-142
32563987756,-133
32571680063,-121
32579372370,-119
32587064677,-112
32594756984,-109
32602449291,-156
32610141598,-203
32617833905,-177
32625526212,-154
32633218519,-186
32640910826,-210
32648603133,-221
32656295440,-231
32663987747,-217
32671680054,-203
32679372361,-198
32687064668,-189
32694756975,-182
32702449282,-177
32710141589,-168
32717833896,-165
32725526203,-163
32733218510,-151
32740910817,-140
32748603124,-133
32756295431,-133
32763987738,-126
32771680045,-107
32779372352,-100
32787064659,-116
32794756966,-144
32802449273,-137
32810141580,-107
32817833887,-95
32825526194,-102
32833218501,-98
32840910808,-86
32848603115,-72
32856295422,-60
32863987729,-65
32871680036,-67
32879372343,-53
32887064650,-39
32894756957,-35
32902449264,-35
32910141571,-30
32917833878,-28
32925526185,-28
32933218492,-30
32940910799,-51
32948603106,-67
32956295413,-67
32963987720,-70
32971680027,-65
32979372334,-51
32987064641,-46
32994756948,-46
33002449255,-35
33010141562,-25
33017833869,-28
33025526176,-30
33033218483,-23
33040910790,-11
33048603097,-2
33056295404,-9
33063987711,-18
33071680018,-7
33079372325,9
33087064632,2
33094756939,-14
33102449246,-14
33110141553,-9
33117833860,-11
33125427402,-30
33133119709,-58
33140812016,-60
33148504323,-58
33156196630,-91
33163888937,-121
33171581244,-121
33179273551,-102
33186965858,-79
33194658165,-53
33202350472,-60
33210042779,-91
33217735086,-91
33225427393,-77
33233119700,-86
33240812007,-91
33248504314,-86
33256196621,-81
33263888928,-79
33271581235,-79
33279273542,-72
33286965849,-70
33294658156,-23
33302350463,193
33310042770,670
33317735077,1375
33325427384,1966
33333119691,1511
33340811998,-11
33348504305,-707
33356196612,-168
33363888919,-79
33371581226,-399
33379273533,-287
33386965840,-170
33394658147,-256
33402350454,-231
33410042761,-151
33417735068,-158
33425427375,-156
33433119682,-126
33440811989,-114
33448504296,-107
33456196603,-91
33463888910,-72
33471581217,-63
33479273524,-49
33486965831,-23
33494658138,-4
33502350445,-16
33510042752,-25
33517735059,-4
33525427366,16
33533119673,18
33540811980,23
33548504287,23
33556196594,18
33563888901,11
33571581208,7
33579273515,2
33586965822,-4
33594658129,-21
33602350436,-46
33610042743,-74
33617735050,-100
33625427357,-112
33633119664,-109
33640811971,-107
33648504278,-109
33656196585,-114
33663888892,-121
33671581199,-105
33679273506,-77
33686897566,-70
33694589873,-74
33702282180,-74
33709974487,-63
33717666794,-56
33725359101,-81
33733051408,-135
33740743715,-147
33748436022,-119
33756128329,-119
33763820636,-149
33771512943,-170
33779205250,-158
33786897557,-140
33794589864,-142
33802282171,-147
33809974478,-142
33817666785,-133
33825359092,-126
33833051399,-126
33840743706,-144
33848436013,-165
33856128320,-151
33863820627,-130
33871512934,-126
33879205241,-119
33886897548,-112
33894589855,-112
33902282162,-109
33909974469,-105
33917666776,-112
33925359083,-116
33933051390,-109
33940743697,-114
33948436004,-123
33956128311,-114
33963820618,-100
33971512925,-95
33979205232,-91
33986897539,-91
33994589846,-88
34002282153,-81
34009974460,-74
34017666767,-72
34025359074,-88
34033051381,-119
34040743688,-114
34048435995,-88
34056128302,-84
34063820609,-84
34071512916,-77
34079205223,-70
34086897530,-63
34094589837,-53
34102282144,-49
34109974451,-44
34117666758,-37
34125359065,-32
34133051372,-28
34140743679,-23
34148435986,-18
34156128293,-16
34163820600,-28
34171512907,-44
34179205214,-46
34186897521,-49
34194589828,-60
34202282135,-58
34209974442,-56
34217666749,-70
34225359056,-63
34233051363,-21
34240743670,-2
34248337212,-25
34256029519,-49
34263721826,-42
34271414133,-28
34279106440,-23
34286798747,-21
34294491054,-16
34302183361,-14
34309875668,-9
34317567975,-4
34325260282,-16
34332952589,-39
34340644896,18
34348337203,280
34356029510,803
34363721817,1532
34371414124,2010
34379106431,1335
34386798738,-158
34394491045,-616
34402183352,-84
34409875659,-107
34417567966,-378
34425260273,-242
34432952580,-177
34440644887,-270
34448337194,-233
34456029501,-165
34463721808,-170
34471414115,-158
34479106422,-123
34486798729,-114
34494491036,-102
34502183343,-77
34509875650,-60
34517567957,-49
34525260264,-28
34532952571,-7
34540644878,2
34548337185,7
34556029492,-4
34563721799,-9
34571414106,9
34579106413,14
34586798720,-2
34594491027,-9
34602183334,-9
34609875641,-16
34617567948,-23
34625260255,-37
34632952562,-63
34640644869,-88
34648337176,-112
34656029483,-133
34663721790,-163
34671414097,-189
34679106404,-200
34686798711,-196
34694491018,-186
34702183325,-177
34709875632,-170
34717567939,-161
34725260246,-147
34732952553,-140
34740644860,-151
34748337167,-163
34756029474,-142
34763721781,-123
34771414088,-126
34779106395,-123
34786798702,-112
34794491009,-102
34802183316,-95
34809807376,-91
34817499683,-93
34825191990,-88
34832884297,-77
34840576604,-72
34848268911,-70
34855961218,-72
34863653525,-72
34871345832,-63
34879038139,-56
34886730446,-72
34894422753,-102
34902115060,-105
34909807367,-86
34917499674,-79
34925191981,-81
34932884288,-79
34940576595,-67
34948268902,-58
34955961209,-60
34963653516,-77
34971345823,-95
34979038130,-86
34986730437,-67
34994422744,-65
35002115051,-67
35009807358,-63
35017499665,-53
35025191972,-46
35032884279,-42
35040576586,-39
35048268893,-44
35055961200,-39
35063653507,-28
35071345814,-32
35079038121,-63
35086730428,-88
35094422735,-81
35102115042,-67
35109807349,-65
35117499656,-65
35125191963,-58
35132884270,-51
35140576577,-49
35148268884,-46
35155961191,-44
35163653498,-56
35171345805,-74
35179038112,-81
35186730419,-79
35194422726,-84
35202115033,-81
35209807340,-67
35217499647,-60
35225191954,-58
35232884261,-44
35240576568,-42
35248268875,-65
35255961182,-79
35263653489,-86
35271345796,-112
35279038103,-116
35286730410,-95
35294422717,-86
35302115024,-86
35309807331,-79
35317499638,-72
35325191945,-70
35332884252,-39
35340576559,119
35348268866,506
35355961173,1158
35363653480,1849
35371247022,1763
35378939329,427
35386631636,-625
35394323943,-256
35402016250,44
35409708557,-289
35417400864,-305
35425093171,-147
35432785478,-203
35440477785,-214
35448170092,-142
35455862399,-144
35463554706,-151
35471247013,-109
35478939320,-86
35486631627,-105
35494323934,-135
35502016241,-135
35509708548,-100
35517400855,-74
35525093162,-74
35532785469,-79
35540477776,-56
35548170083,-23
35555862390,-4
35563554697,9
35571247004,23
35578939311,35
35586631618,42
35594323925,32
35602016232,-4
35609708539,-44
35617400846,-46
35625093153,-46
35632785460,-81
35640477767,-119
35648170074,-144
35655862381,-154
35663554688,-168
35671246995,-184
35678939302,-186
35686631609,-175
35694323916,-163
35702016223,-156
35709708530,-144
35717400837,-130
35725093144,-116
35732785451,-98
35740477758,-88
35748170065,-86
35755862372,-79
35763554679,-67
35771246986,-60
35778939293,-63
35786631600,-79
35794323907,-105
35802016214,-105
35809708521,-86
35817400828,-79
35825093135,-86
35832785442,-93
35840477749,-93
35848170056,-84
35855862363,-77
35863554670,-79
35871246977,-81
35878939284,-79
35886631591,-70
35894323898,-63
35902016205,-58
35909708512,-56
35917400819,-60
35925093126,-60
35932686668,-53
35940378975,-51
35948071282,-51
35955763589,-49
35963455896,-58
35971148203,-74
35978840510,-116
35986532817,-165
35994225124,-156
36001917431,-126
36009609738,-142
36017302045,-175
36024994352,-177
36032686659,-156
36040378966,-144
36048071273,-142
36055763580,-140
36063455887,-135
36071148194,-123
36078840501,-112
36086532808,-107
36094225115,-102
36101917422,-95
36109609729,-88
36117302036,-81
36124994343,-74
36132686650,-74
36140378957,-72
36148071264,-70
36155763571,-74
36163455878,-77
36171148185,-72
36178840492,-67
36186532799,-49
36194225106,-37
36201917413,-81
36209609720,-123
36217302027,-102
36224994334,-79
36232686641,-81
36240378948,-79
36248071255,-72
36255763562,-65
36263455869,-53
36271148176,-44
36278840483,-44
36286532790,0
36294225097,191
36301917404,588
36309609711,1195
36317302018,1758
36324994325,1436
36332686632,86
36340378939,-637
36348071246,-161
36355763553,-11
36363455860,-317
36371148167,-242
36378840474,-114
36386532781,-193
36394225088,-189
36401917395,-121
36409609702,-126
36417302009,-123
36424994316,-88
36432686623,-79
36440378930,-70
36448071237,-37
36455763544,-16
36463455851,-4
36471148158,11
36478840465,30
36486532772,49
36494156830,63
36501849137,63
36509541444,53
36517233751,67
36524926058,88
36532618365,86
36540310672,58
36548002979,30
36555695286,30
36563387593,30
36571079900,4
36578772207,-25
36586464514,-56
36594156821,-86
36601849128,-109
36609541435,-126
36617233742,-142
36624926049,-144
36632618356,-133
36640310663,-121
36648002970,-121
36655695277,-123
36663387584,-116
36671079891,-107
36678772198,-112
36686464505,-130
36694156812,-144
36701849119,-140
36709541426,-126
36717233733,-116
36724926040,-114
36732618347,-112
36740310654,-102
36748002961,-91
36755695268,-91
36763387575,-93
36771079882,-88
36778772189,-79
36786464496,-70
36794156803,-70
36801849110,-74
36809541417,-74
36817233724,-60
36824926031,-51
36832618338,-51
36840310645,-58
36848002952,-60
36855695259,-51
36863387566,-42
36871079873,-44
36878772180,-65
36886464487,-84
36894156794,-84
36901849101,-79
36909541408,-79
36917233715,-72
36924926022,-65
36932618329,-60
36940310636,-58
36948002943,-53
36955695250,-58
36963387557,-63
36971079864,-58
36978772171,-49
36986464478,-53
36994156785,-56
37001849092,-49
37009541399,-42
37017233706,-46
37024926013,-56
37032618320,-65
37040310627,-67
37048002934,-56
37055596478,-42
37063288785,-49
37070981092,-65
37078673399,-60
37086365706,-65
37094058013,-93
37101750320,-116
37109442627,-140
37117134934,-147
37124827241,-133
37132519548,-123
37140211855,-123
37147904162,-128
37155596469,-119
37163288776,-107
37170981083,-56
37178673390,142
37186365697,504
37194058004,1020
37201750311,1525
37209442618,1214
37217134925,-88
37224827232,-738
37232519539,-221
37240211846,-67
37247904153,-366
37255596460,-296
37263288767,-170
37270981074,-238
37278673381,-224
37286365688,-151
37294057995,-156
37301750302,-151
37309442609,-114
37317134916,-98
37324827223,-88
37332519530,-63
37340211837,-39
37347904144,-21
37355596451,-2
37363288758,18
37370981065,37
37378673372,56
37386365679,72
37394057986,79
37401750293,72
37409442600,60
37417134907,70
37424827214,84
37432519521,81
37440211828,65
37447904135,44
37455596442,21
37463288749,-7
37470981056,-49
37478673363,-95
37486365670,-128
37494057977,-144
37501750284,-151
37509442591,-151
37517134898,-147
37524827205,-142
37532519512,-133
37540211819,-121
37547904126,-121
37555596433,-140
37563288740,-142
37570981047,-116
37578673354,-105
37586365661,-109
37594057968,-105
37601750275,-95
37609442582,-88
37617046296,-79
37624738603,-77
37632430910,-81
37640123217,-88
37647815524,-81
37655507831,-70
37663200138,-72
37670892445,-77
37678584752,-77
37686277059,-79
37693969366,-93
37701661673,-102
37709353980,-98
37717046287,-93
37724738594,-88
37732430901,-91
37740123208,-107
37747815515,-121
37755507822,-107
37763200129,-93
37770892436,-105
37778584743,-140
37786277050,-172
37793969357,-158
37801661664,-133
37809353971,-142
37817046278,-170
37824738585,-172
37832430892,-149
37840123199,-140
37847815506,-137
37855507813,-128
37863200120,-119
37870892427,-105
37878584734,-88
37886277041,-91
37893969348,-100
37901661655,-102
37909353962,-100
37917046269,-95
37924738576,-95
37932430883,-98
37940123190,-86
37947815497,-74
37955507804,-74
37963200111,-84
37970892418,-86
37978584725,16
37986277032,308
37993969339,756
38001661646,1305
38009353953,1592
38017046260,815
38024738567,-457
38032430874,-546
38040123181,-9
38047815488,-142
38055507795,-331
38063200102,-168
38070892409,-137
38078584716,-207
38086277023,-163
38093969330,-121
38101661637,-133
38109353944,-116
38117046251,-112
38124738558,-133
38132430865,-126
38140123172,-100
38147815479,-86
38155507786,-72
38163200093,-53
38170892400,-32
38178506288,-11
38186198595,7
38193890902,14
38201583209,23
38209275516,44
38216967823,58
38224660130,58
38232352437,51
38240044744,49
38247737051,44
38255429358,21
38263121665,-28
38270813972,-91
38278506279,-142
38286198586,-172
38293890893,-198
38301583200,-249
38309275507,-298
38316967814,-289
38324660121,-261
38332352428,-259
38340044735,-270
38347737042,-268
38355429349,-240
38363121656,-212
38370813963,-210
38378506270,-210
38386198577,-198
38393890884,-182
38401583191,-165
38409275498,-156
38416967805,-158
38424660112,-156
38432352419,-142
38440044726,-140
38447737033,-147
38455429340,-163
38463121647,-172
38470813954,-161
38478506261,-149
38486198568,-147
38493890875,-142
38501583182,-130
38509275489,-123
38516967796,-112
38524660103,-102
38532352410,-100
38540044717,-93
38547737024,-81
38555429331,-77
38563121638,-81
38570813945,-79
38578506252,-67
38586198559,-51
38593890866,-39
38601583173,-28
38609275480,-21
38616967787,-32
38624660094,-53
38632352401,-56
38640044708,-70
38647737015,-95
38655429322,-88
38663121629,-63
38670813936,-60
38678506243,-65
38686198550,-53
38693890857,-53
38701583164,-53
38709275471,77
38716967778,413
38724660085,889
38732352392,1431
38739945934,1602
38747638241,639
38755330548,-579
38763022855,-457
38770715162,60
38778407469,-156
38786099776,-303
38793792083,-147
38801484390,-163
38809176697,-205
38816869004,-128
38824561311,-121
38832253618,-172
38839945925,-144
38847638232,-91
38855330539,-77
38863022846,-67
38870715153,-56
38878407460,-42
38886099767,-4
38893792074,30
38901484381,44
38909176688,58
38916868995,86
38924561302,109
38932253609,133
38939945916,156
38947638223,161
38955330530,154
38963022837,149
38970715144,135
38978407451,95
38986099758,46
38993792065,-7
39001484372,-72
39009176679,-135
39016868986,-172
39024561293,-189
39032253600,-200
39039945907,-207
39047638214,-196
39055330521,-184
39063022828,-191
39070715135,-175
39078407442,-144
39086099749,-130
39093792056,-133
39101484363,-126
39109176670,-114
39116868977,-119
39124561284,-126
39132253591,-121
39139945898,-119
39147638205,-128
39155330512,-137
39163022819,-154
39170715126,-175
39178407433,-172
39186099740,-156
39193792047,-156
39201484354,-170
39209176661,-182
39216868968,-177
39224561275,-163
39232253582,-156
39239945889,-158
39247638196,-161
39255330503,-154
39263022810,-133
39270715117,-109
39278407424,-100
39286099731,-95
39293792038,-81
39301416098,-84
39309108405,-100
39316800712,-98
39324493019,-81
39332185326,-81
39339877633,-86
39347569940,-79
39355262247,-70
39362954554,-74
39370646861,-72
39378339168,-58
39386031475,-46
39393723782,65
39401416089,392
39409108396,885
39416800703,1455
39424493010,1653
39432185317,639
39439877624,-681
39447569931,-560
39455262238,7
39462954545,-221
39470646852,-371
39478339159,-168
39486031466,-165
39493723773,-226
39501416080,-154
39509108387,-133
39516800694,-149
39524493001,-107
39532185308,-84
39539877615,-105
39547569922,-105
39555262229,-63
39562954536,-32
39570646843,-25
39578339150,-7
39586031457,21
39593723764,46
39601416071,65
39609108378,79
39616800685,88
39624492992,100
39632185299,119
39639877606,128
39647569913,114
39655262220,95
39662954527,81
39670646834,53
39678339141,0
39686031448,-77
39693723755,-149
39701416062,-193
39709108369,-231
39716800676,-254
39724492983,-242
39732185290,-228
39739877597,-224
39747569904,-207
39755262211,-193
39762954518,-184
39770646825,-170
39778339132,-149
39786031439,-128
39793723746,-116
39801416053,-119
39809108360,-119
39816800667,-105
39824492974,-93
39832185281,-84
39839877588,-86
39847569895,-100
39855262202,-109
39862855744,-107
39870548051,-109
39878240358,-130
39885932665,-149
39893624972,-142
39901317279,-128
39909009586,-133
39916701893,-156
39924394200,-168
39932086507,-149
39939778814,-123
39947471121,-116
39955163428,-137
39962855735,-163
39970548042,-161
39978240349,-149
39985932656,-151
39993624963,-144
40001317270,-126
40009009577,-121
40016701884,-126
40024394191,-119
40032086498,-112
40039778805,-107
40047471112,-67
40055163419,109
40062855726,453
40070548033,945
40078240340,1541
40085932647,1581
40093624954,350
40101317261,-815
40109009568,-481
40116701875,-44
40124394182,-343
40132086489,-394
40139778796,-207
40147471103,-252
40155163410,-277
40162855717,-189
40170548024,-182
40178240331,-200
40185932638,-154
40193624945,-116
40201317252,-114
40209009559,-100
40216701866,-93
40224394173,-86
40232086480,-58
40239778787,-21
40247471094,0
40255163401,-11
40262855708,-14
40270548015,25
40278240322,63
40285932629,70
40293624936,67
40301317243,72
40309009550,79
40316701857,65
40324394164,39
40332086471,14
40339778778,-37
40347471085,-119
40355163392,-172
40362855699,-193
40370548006,-210
40378240313,-205
40385932620,-189
40393624927,-193
40401317234,-221
40409009541,-238
40416701848,-205
40424295390,-170
40431987697,-156
40439680004,-156
40447372311,-149
40455064618,-128
40462756925,-112
40470449232,-114
40478141539,-137
40485833846,-158
40493526153,-137
40501218460,-121
40508910767,-130
40516603074,-123
40524295381,-112
40531987688,-116
40539679995,-114
40547372302,-98
40555064609,-100
40562756916,-100
40570449223,-84
40578141530,-67
40585833837,-58
40593526144,-63
40601218451,-81
40608910758,-81
40616603065,-67
40624295372,-72
40631987679,-98
40639679986,-109
40647372293,-91
40655064600,-72
40662756907,-72
40670449214,-72
40678141521,-65
40685833828,-23
40693526135,156
40701218442,520
40708910749,1055
40716603056,1690
40724295363,1719
40731987670,420
40739679977,-756
40747372284,-380
40755064591,58
40762756898,-263
40770449205,-317
40778141512,-149
40785833819,-221
40793526126,-252
40801218433,-149
40808910740,-135
40816603047,-151
40824295354,-109
40831987661,-98
40839679968,-114
40847372275,-86
40855064582,-53
40862756889,-46
40870449196,-28
40878141503,11
40885833810,39
40893526117,53
40901218424,74
40908910731,95
40916603038,114
40924295345,114
40931987652,84
40939679959,70
40947372266,88
40955064573,77
40962756880,32
40970449187,-14
40978141494,-67
40985765554,-133
40993457861,-186
41001150168,-217
41008842475,-233
41016534782,-228
41024227089,-217
41031919396,-219
41039611703,-221
41047304010,-210
41054996317,-184
41062688624,-175
41070380931,-165
41078073238,-140
41085765545,-137
41093457852,-144
41101150159,-130
41108842466,-128
41116534773,-179
41124227080,-221
41131919387,-205
